"31.12.2018 08:00";"-31.0";"992.2";"1031.1";"68";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"3.9";"-35.0";
"31.12.2018 07:30";"-32.0";"992.1";"1031.1";"75";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"3.9";"-35.0";
"31.12.2018 07:00";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.9";"-35.0";
"31.12.2018 06:30";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.5";"-35.0";
"31.12.2018 06:00";"-32.0";"992.1";"1031.1";"75";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"3.6";"-35.0";
"31.12.2018 05:30";"-32.0";"992.1";"1031.1";"75";"Ветер, дующий с запада";"1";"";"Дымка";"";"Нет существенной облачности";"3.2";"-35.0";
"31.12.2018 05:00";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.0";"-35.0";
"31.12.2018 04:30";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-35.0";
"31.12.2018 04:00";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.9";"-35.0";
"31.12.2018 03:30";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-35.0";
"31.12.2018 03:00";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.2";"-35.0";
"31.12.2018 02:30";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.4";"-35.0";
"31.12.2018 02:00";"-32.0";"992.1";"1031.1";"75";"Ветер, дующий с запада";"1";"";"Дымка";"";"Нет существенной облачности";"3.3";"-35.0";
"31.12.2018 01:30";"-32.0";"992.1";"1031.1";"75";"Ветер, дующий с запада";"1";"";"Дымка";"";"Нет существенной облачности";"3.5";"-35.0";
"31.12.2018 01:00";"-32.0";"992.1";"1031.1";"75";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"3.7";"-35.0";
"31.12.2018 00:30";"-32.0";"992.1";"1031.1";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.2";"-35.0";
"31.12.2018 00:00";"-32.0";"992.1";"1031.1";"82";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.2";"-34.0";
"30.12.2018 23:30";"-31.0";"992.9";"1031.8";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.5";"-34.0";
"30.12.2018 23:00";"-31.0";"992.9";"1031.8";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.5";"-34.0";
"30.12.2018 22:30";"-31.0";"992.9";"1031.8";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.2";"-34.0";
"30.12.2018 22:00";"-31.0";"992.9";"1031.8";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.2";"-34.0";
"30.12.2018 21:30";"-31.0";"992.9";"1031.8";"75";"Ветер, дующий с северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"4.4";"-34.0";
"30.12.2018 21:00";"-31.0";"992.9";"1031.8";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.1";"-34.0";
"30.12.2018 20:30";"-30.0";"993.0";"1031.8";"75";"Ветер, дующий с востоко-юго-востока";"1";"";"Дымка";"";"Незначительная (10-30%) 120 м";"3.9";"-33.0";
"30.12.2018 20:00";"-31.0";"993.8";"1032.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.8";"-34.0";
"30.12.2018 19:30";"-31.0";"993.8";"1032.9";"82";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.9";"-33.0";
"30.12.2018 19:00";"-30.0";"994.1";"1032.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.6";"-33.0";
"30.12.2018 18:30";"-30.0";"994.1";"1032.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.4";"-33.0";
"30.12.2018 18:00";"-30.0";"994.1";"1032.9";"83";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.3";"-32.0";
"30.12.2018 17:30";"-29.0";"995.1";"1033.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.6";"-32.0";
"30.12.2018 17:00";"-29.0";"995.1";"1033.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.7";"-32.0";
"30.12.2018 16:30";"-28.0";"995.4";"1033.9";"75";"Ветер, дующий с юго-востока";"1";"";"Дымка";"";"Нет существенной облачности";"3.6";"-31.0";
"30.12.2018 16:00";"-27.0";"995.5";"1033.9";"76";"Ветер, дующий с юго-юго-востока";"1";"";"Дымка";"";"Нет существенной облачности";"3.7";"-30.0";
"30.12.2018 15:30";"-27.0";"995.5";"1033.9";"76";"Ветер, дующий с юго-востока";"2";"";"Дымка";"";"Нет существенной облачности";"3.8";"-30.0";
"30.12.2018 15:00";"-26.0";"995.7";"1033.9";"76";"Ветер, дующий с юго-востока";"2";"";"Дымка";"";"Нет существенной облачности";"4.0";"-29.0";
"30.12.2018 14:30";"-27.0";"995.5";"1033.9";"76";"Ветер, дующий с востоко-юго-востока";"2";"";"Дымка";"";"Нет существенной облачности";"3.7";"-30.0";
"30.12.2018 14:00";"-26.0";"995.7";"1033.9";"69";"Ветер, дующий с юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"3.4";"-30.0";
"30.12.2018 13:30";"-27.0";"996.3";"1034.9";"69";"Ветер, дующий с юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"3.2";"-31.0";
"30.12.2018 13:00";"-27.0";"996.3";"1034.9";"69";"Ветер, дующий с юго-юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"3.0";"-31.0";
"30.12.2018 12:30";"-28.0";"996.2";"1034.9";"62";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.8";"-33.0";
"30.12.2018 12:00";"-30.0";"995.9";"1034.9";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-33.0";
"30.12.2018 11:30";"-31.0";"995.8";"1034.9";"68";"Ветер, дующий с северо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"3.0";"-35.0";
"30.12.2018 11:00";"-32.0";"996.6";"1035.9";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.3";"-36.0";
"30.12.2018 10:30";"-33.0";"996.5";"1035.9";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.3";"-37.0";
"30.12.2018 10:00";"-34.0";"996.3";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.2";"-37.0";
"30.12.2018 09:30";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-38.0";
"30.12.2018 09:00";"-34.0";"996.3";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.2";"-37.0";
"30.12.2018 08:30";"-34.0";"996.3";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 30 м";"3.0";"-37.0";
"30.12.2018 08:00";"-34.0";"996.3";"1035.9";"74";"Переменное направление";"1";"";"Дымка";"";"Незначительная (10-30%) 90 м";"3.0";"-37.0";
"30.12.2018 07:30";"-34.0";"996.3";"1035.9";"74";"Ветер, дующий с западо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.7";"-37.0";
"30.12.2018 07:00";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-38.0";
"30.12.2018 06:30";"-34.0";"996.3";"1035.9";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 60 м";"2.5";"-38.0";
"30.12.2018 06:00";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.5";"-38.0";
"30.12.2018 05:30";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.0";"-38.0";
"30.12.2018 05:00";"-35.0";"996.2";"1035.9";"74";"Ветер, дующий с запада";"1";"";"Дымка";"";"Нет существенной облачности";"3.5";"-38.0";
"30.12.2018 04:30";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.5";"-38.0";
"30.12.2018 04:00";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.7";"-38.0";
"30.12.2018 03:30";"-35.0";"996.2";"1035.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.9";"-38.0";
"30.12.2018 03:00";"-35.0";"997.0";"1036.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"4.0";"-38.0";
"30.12.2018 02:00";"-34.0";"997.3";"1036.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.7";"-37.0";
"30.12.2018 01:00";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.3";"-37.0";
"30.12.2018 00:30";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.2";"-37.0";
"30.12.2018 00:00";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.3";"-37.0";
"29.12.2018 23:30";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.2";"-37.0";
"29.12.2018 23:00";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-37.0";
"29.12.2018 22:30";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.0";"-37.0";
"29.12.2018 22:00";"-34.0";"998.2";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.9";"-37.0";
"29.12.2018 21:30";"-33.0";"998.3";"1037.9";"74";"Ветер, дующий с западо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.6";"-36.0";
"29.12.2018 21:00";"-33.0";"998.3";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.4";"-36.0";
"29.12.2018 20:30";"-33.0";"999.4";"1039.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 60 м";"2.9";"-36.0";
"29.12.2018 20:00";"-33.0";"999.4";"1039.0";"74";"Ветер, дующий с запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.9";"-36.0";
"29.12.2018 19:30";"-33.0";"998.3";"1037.9";"74";"Ветер, дующий с запада";"1";"";"Дымка";"";"Незначительная (10-30%) 180 м";"2.8";"-36.0";
"29.12.2018 19:00";"-33.0";"998.3";"1037.9";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-36.0";
"29.12.2018 18:30";"-32.0";"999.5";"1039.0";"75";"Ветер, дующий с западо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.8";"-35.0";
"29.12.2018 18:00";"-32.0";"999.5";"1039.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-36.0";
"29.12.2018 17:30";"-32.0";"999.5";"1039.0";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.9";"-35.0";
"29.12.2018 17:00";"-32.0";"999.5";"1039.0";"75";"Ветер, дующий с юго-юго-востока";"1";"";"Дымка";"";"Нет существенной облачности";"3.0";"-35.0";
"29.12.2018 16:30";"-31.0";"999.8";"1039.0";"75";"Ветер, дующий с юго-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.9";"-34.0";
"29.12.2018 16:00";"-30.0";"999.9";"1039.0";"75";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"2.7";"-33.0";
"29.12.2018 15:30";"-28.0";"1000.2";"1039.0";"69";"Ветер, дующий с востоко-юго-востока";"1";"";"Дымка";"";"Нет существенной облачности";"2.6";"-32.0";
"29.12.2018 15:00";"-29.0";"1000.1";"1039.0";"75";"Ветер, дующий с востоко-юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"2.7";"-32.0";
"29.12.2018 14:30";"-28.0";"1000.2";"1039.0";"69";"Ветер, дующий с юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"2.6";"-32.0";
"29.12.2018 14:00";"-28.0";"1000.2";"1039.0";"69";"Ветер, дующий с востоко-юго-востока";"1";"";"Дым";"";"Нет существенной облачности";"2.7";"-32.0";
"29.12.2018 13:30";"-28.0";"1000.2";"1039.0";"62";"Ветер, дующий с востока";"1";"";"Дым";"";"Нет существенной облачности";"2.4";"-33.0";
"29.12.2018 13:00";"-29.0";"1000.1";"1039.0";"68";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.3";"-33.0";
"29.12.2018 12:30";"-31.0";"1000.6";"1039.9";"68";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.2";"-35.0";
"29.12.2018 12:00";"-32.0";"1000.5";"1039.9";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.2";"-36.0";
"29.12.2018 11:30";"-32.0";"1000.5";"1039.9";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.2";"-36.0";
"29.12.2018 11:00";"-34.0";"1001.1";"1041.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.3";"-38.0";
"29.12.2018 10:30";"-35.0";"1001.0";"1041.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.4";"-39.0";
"29.12.2018 10:00";"-36.0";"1000.9";"1041.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.4";"-39.0";
"29.12.2018 09:30";"-36.0";"1000.9";"1041.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.3";"-39.0";
"29.12.2018 09:00";"-36.0";"1000.9";"1041.0";"66";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.4";"-40.0";
"29.12.2018 08:30";"-36.0";"1000.9";"1041.0";"66";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.1";"-40.0";
"29.12.2018 08:00";"-36.0";"1000.9";"1041.0";"66";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.1";"-40.0";
"29.12.2018 07:30";"-36.0";"1001.9";"1042.1";"66";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.1";"-40.0";
"29.12.2018 07:00";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дым, дымка";"";"Нет существенной облачности";"2.0";"-39.0";
"29.12.2018 06:30";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.0";"-39.0";
"29.12.2018 06:00";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.0";"-39.0";
"29.12.2018 05:30";"-35.0";"1001.0";"1041.0";"67";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.2";"-39.0";
"29.12.2018 05:00";"-35.0";"1002.1";"1042.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 90 м";"2.2";"-38.0";
"29.12.2018 04:30";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.3";"-39.0";
"29.12.2018 04:00";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.5";"-39.0";
"29.12.2018 03:30";"-36.0";"1001.9";"1042.1";"74";"Ветер, дующий с западо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.7";"-39.0";
"29.12.2018 03:00";"-36.0";"1001.9";"1042.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.7";"-39.0";
"29.12.2018 02:30";"-35.0";"1002.1";"1042.1";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-39.0";
"29.12.2018 02:00";"-35.0";"1003.0";"1043.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.7";"-39.0";
"29.12.2018 01:30";"-35.0";"1003.0";"1043.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.7";"-39.0";
"29.12.2018 01:00";"-35.0";"1003.0";"1043.0";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-39.0";
"29.12.2018 00:30";"-35.0";"1003.0";"1043.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.7";"-38.0";
"29.12.2018 00:00";"-35.0";"1003.0";"1043.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.7";"-38.0";
"28.12.2018 23:30";"-35.0";"1003.0";"1043.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-38.0";
"28.12.2018 23:00";"-35.0";"1003.9";"1044.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-38.0";
"28.12.2018 22:30";"-35.0";"1003.9";"1044.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-38.0";
"28.12.2018 22:00";"-34.0";"1004.2";"1044.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.5";"-37.0";
"28.12.2018 21:30";"-34.0";"1004.2";"1044.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.5";"-37.0";
"28.12.2018 21:00";"-34.0";"1004.2";"1044.1";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.5";"-38.0";
"28.12.2018 20:30";"-34.0";"1004.2";"1044.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 90 м";"2.4";"-37.0";
"28.12.2018 20:00";"-34.0";"1005.0";"1045.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.3";"-37.0";
"28.12.2018 19:30";"-34.0";"1005.0";"1045.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Незначительная (10-30%) 90 м";"2.3";"-37.0";
"28.12.2018 19:00";"-33.0";"1005.1";"1045.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.4";"-36.0";
"28.12.2018 18:30";"-33.0";"1005.1";"1045.0";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.3";"-36.0";
"28.12.2018 18:00";"-33.0";"1005.1";"1045.0";"74";"Ветер, дующий с западо-северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.6";"-36.0";
"28.12.2018 17:30";"-32.0";"1005.4";"1045.0";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-35.0";
"28.12.2018 17:00";"-32.0";"1005.4";"1045.0";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-35.0";
"28.12.2018 16:30";"-31.0";"1005.5";"1045.0";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.9";"-34.0";
"28.12.2018 16:00";"-31.0";"1005.5";"1045.0";"75";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.1";"-34.0";
"28.12.2018 15:30";"-29.0";"1005.8";"1045.0";"68";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"2.9";"-33.0";
"28.12.2018 15:00";"-28.0";"1005.9";"1045.0";"62";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"3.0";"-33.0";
"28.12.2018 14:30";"-28.0";"1005.9";"1045.0";"62";"Штиль, безветрие";"0";"";"Дым";"";"Нет существенной облачности";"3.0";"-33.0";
"28.12.2018 14:00";"-28.0";"1007.0";"1046.1";"56";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"3.0";"-34.0";
"28.12.2018 13:30";"-27.0";"1007.1";"1046.1";"57";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.9";"-33.0";
"28.12.2018 13:00";"-28.0";"1007.0";"1046.1";"62";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-33.0";
"28.12.2018 12:30";"-30.0";"1006.7";"1046.1";"68";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-34.0";
"28.12.2018 12:00";"-31.0";"1006.6";"1046.1";"68";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.6";"-35.0";
"28.12.2018 11:30";"-30.0";"1007.7";"1047.1";"68";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-34.0";
"28.12.2018 11:00";"-34.0";"1007.1";"1047.1";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-38.0";
"28.12.2018 10:30";"-34.0";"1007.1";"1047.1";"67";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-38.0";
"28.12.2018 10:00";"-36.0";"1006.7";"1047.1";"74";"Штиль, безветрие";"0";"";"Дымка";"";"Нет существенной облачности";"2.8";"-39.0";
"28.12.2018 09:30";"-36.0";"1006.7";"1047.1";"74";"Переменное направление";"1";"";"Дымка";"";"Нет существенной облачности";"2.8";"-39.0";
"28.12.2018 09:00";"-36.0";"1007.7";"1048.1";"66";"Ветер, дующий с северо-запада";"1";"";"Дымка";"";"Нет существенной облачности";"2.9";"-40.0";
